ts,open,high,low,close,volume
1757840160000,3.0829,3.0842,3.0825,3.0841,47837.0
1757840220000,3.0841,3.0844,3.083,3.0836,31537.0
1757840280000,3.0836,3.0846,3.0835,3.0844,38294.0
1757840340000,3.0844,3.0844,3.0834,3.0836,7649.0
1757840400000,3.0836,3.0836,3.0814,3.0814,56557.0
1757840460000,3.0814,3.0815,3.08,3.0814,67185.0
1757840520000,3.0814,3.0833,3.0814,3.0821,76783.0
1757840580000,3.0821,3.0825,3.081,3.0811,44109.0
1757840640000,3.0811,3.0824,3.0802,3.0822,34108.0
1757840700000,3.0822,3.0822,3.0806,3.0813,27783.0
1757840760000,3.0813,3.083,3.0806,3.083,31762.0
1757840820000,3.083,3.083,3.0817,3.0817,45799.0
1757840880000,3.0817,3.0844,3.0816,3.0844,86045.0
1757840940000,3.0844,3.0848,3.0825,3.0825,46356.0
1757841000000,3.0825,3.0825,3.0809,3.0818,173665.0
1757841060000,3.0818,3.0824,3.0812,3.0824,67461.0
1757841120000,3.0824,3.0833,3.082,3.0826,60819.0
1757841180000,3.0826,3.0826,3.0812,3.0817,50470.0
1757841240000,3.0817,3.0822,3.0815,3.0822,6862.0
1757842080000,3.0894,3.0898,3.0892,3.0892,86978.0
1757842140000,3.0892,3.0892,3.0885,3.0891,29680.0
1757842200000,3.0891,3.0896,3.0885,3.0893,53079.0
1757842260000,3.0893,3.0895,3.0884,3.0891,124528.0
1757842320000,3.0891,3.0931,3.0888,3.0924,193393.0
1757842380000,3.0924,3.0924,3.0909,3.0919,40622.0
1757842440000,3.0919,3.0932,3.0919,3.0932,140101.0
1757842500000,3.0932,3.0947,3.0928,3.0929,131366.0
1757842560000,3.0929,3.0929,3.0909,3.0912,63891.0
1757842620000,3.0912,3.0918,3.0909,3.0918,37400.0
1757842680000,3.0918,3.0926,3.0911,3.0916,85942.0
1757842740000,3.0916,3.0922,3.0913,3.0915,76819.0
1757842800000,3.0915,3.0915,3.0892,3.0893,74394.0
1757842860000,3.0893,3.0893,3.0871,3.0881,136856.0
1757842920000,3.0881,3.0889,3.0871,3.0872,40889.0
1757842980000,3.0872,3.0877,3.0864,3.0877,55832.0
1757843040000,3.0877,3.0878,3.0866,3.087,52517.0
1757843100000,3.087,3.0888,3.087,3.0886,48804.0
1757843160000,3.0886,3.0892,3.0867,3.0871,103216.0
1757843220000,3.0871,3.0884,3.0868,3.0884,51953.0
1757843280000,3.0884,3.0896,3.0883,3.0894,33863.0
1757843340000,3.0894,3.0897,3.0876,3.0876,25440.0
1757843400000,3.0876,3.0877,3.0868,3.0875,53868.0
1757843460000,3.0875,3.0876,3.0868,3.0876,14538.0
1757843520000,3.0876,3.0876,3.0859,3.0861,33080.0
1757843580000,3.0861,3.0866,3.086,3.0866,25902.0
1757843640000,3.0866,3.0876,3.0865,3.0876,23580.0
1757843700000,3.0876,3.0894,3.0876,3.0887,77488.0
1757843760000,3.0887,3.0887,3.088,3.0884,16122.0
1757843820000,3.0884,3.0887,3.0876,3.0876,17518.0
1757843880000,3.0876,3.0886,3.0876,3.0885,43115.0
1757843940000,3.0885,3.0894,3.0884,3.0891,25392.0
1757844000000,3.0891,3.0893,3.0874,3.0888,125928.0
1757844060000,3.0888,3.0905,3.0887,3.0904,46394.0
1757844120000,3.0904,3.0905,3.0882,3.0882,27362.0
1757844180000,3.0882,3.0893,3.088,3.0892,32688.0
1757844240000,3.0892,3.0899,3.0884,3.0897,27998.0
1757844300000,3.0897,3.0902,3.088,3.0886,154926.0
1757844360000,3.0886,3.0889,3.0882,3.0889,5314.0
1757844420000,3.0889,3.0894,3.0882,3.0892,34767.0
1757844480000,3.0892,3.0898,3.0891,3.0891,23127.0
1757844540000,3.0891,3.0895,3.0887,3.0892,57216.0
1757844600000,3.0892,3.0892,3.0887,3.0888,52415.0
1757844660000,3.0888,3.0892,3.0873,3.0873,35636.0
1757844720000,3.0873,3.0877,3.0855,3.0855,264137.0
1757844780000,3.0855,3.0855,3.0831,3.0833,92256.0
1757844840000,3.0833,3.0836,3.0813,3.0814,79516.0
1757844900000,3.0814,3.0822,3.0803,3.0805,313548.0
1757844960000,3.0805,3.0826,3.0802,3.0825,31669.0
1757845020000,3.0825,3.0831,3.0816,3.0825,23028.0
1757845080000,3.0825,3.084,3.0813,3.0827,71275.0
1757845140000,3.0827,3.0847,3.0825,3.0846,16418.0
1757845200000,3.0846,3.0864,3.0837,3.0864,61449.0
1757845260000,3.0864,3.0878,3.0858,3.0863,34730.0
1757845320000,3.0863,3.0863,3.0847,3.0862,26056.0
1757845380000,3.0862,3.0868,3.0845,3.0846,39750.0
1757845440000,3.0846,3.0847,3.0816,3.0817,47840.0
1757845500000,3.0817,3.0832,3.0817,3.0824,40809.0
1757845560000,3.0824,3.0824,3.0806,3.0815,27608.0
1757845620000,3.0815,3.083,3.0812,3.083,14463.0
1757845680000,3.0838,3.0838,3.0819,3.0821,12039.0
1757845740000,3.0819,3.0827,3.08,3.0805,196317.0
1757845800000,3.0804,3.0814,3.0802,3.0814,68745.0
1757845860000,3.0817,3.0825,3.0812,3.0812,73956.0
